Category,Name,Visitor Count,Climate,Price Level,Best Month,Editorial Summary,Popularity Tier,Address,UNESCO,Rating,userRatingCount,websiteUri,googleMapsUri,Keyword 1,Keyword 2,Keyword 3
City,"Stockholm Region 97, Sweden",963658,Dfb,4,June - August,A major global urban destination in Sweden known for its tourism appeal.,19.02,"Stockholm Region 97, Sweden",No,4.1,43450,https://www.visitstockholmregion97.com,"https://www.google.com/maps/search/Afghanistan,CultureStockholm+Region+97",Nightlife,Romantic,Culture & Museums
City,"Sydney Region 98, Australia",962694,Cfa,3,"March - May, September - November",A major global urban destination in Australia known for its tourism appeal.,20.37,"Sydney Region 98, Australia",Yes,4.6,26861,https://www.visitsydneyregion98.com,"https://www.google.com/maps/search/Afghanistan,CultureSydney+Region+98",Romantic,Food & Wine,Culture & Museums
City,"Warsaw Region 99, Poland",961731,Dfb,2,June - August,A major global urban destination in Poland known for its tourism appeal.,19.17,"Warsaw Region 99, Poland",Yes,4.3,28665,https://www.visitwarsawregion99.com,"https://www.google.com/maps/search/Afghanistan,CultureWarsaw+Region+99",Culture & Museums,Romantic,Nightlife
City,"Phuket Region 100, Thailand",960770,Am,1,December - March,A major global urban destination in Thailand known for its tourism appeal.,17.91,"Phuket Region 100, Thailand",Yes,4.0,30005,https://www.visitphuketregion100.com,"https://www.google.com/maps/search/Afghanistan,CulturePhuket+Region+100",Culture & Museums,Romantic,City Break
City,"Kyoto Region 101, Japan",959809,Cfa,2,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,18.11,"Kyoto Region 101, Japan",No,3.9,44058,https://www.visitkyotoregion101.com,"https://www.google.com/maps/search/Afghanistan,CultureKyoto+Region+101",Nightlife,Romantic,Culture & Museums
City,"Rio de Janeiro Region 102, Brazil",958849,Aw,1,November - April,A major global urban destination in Brazil known for its tourism appeal.,18.45,"Rio de Janeiro Region 102, Brazil",Yes,4.3,19510,https://www.visitriodejaneiroregion102.com,"https://www.google.com/maps/search/Afghanistan,CultureRio+de+Janeiro+Region+102",Romantic,City Break,Food & Wine
City,"Bangalore Region 103, India",957890,Aw,1,November - April,A major global urban destination in India known for its tourism appeal.,22.09,"Bangalore Region 103, India",Yes,4.9,32222,https://www.visitbangaloreregion103.com,"https://www.google.com/maps/search/Afghanistan,CultureBangalore+Region+103",Food & Wine,Nightlife,City Break
City,"Hong Kong Region 104, China",956932,Cwa,3,October - April,A major global urban destination in China known for its tourism appeal.,17.86,"Hong Kong Region 104, China",Yes,4.2,17922,https://www.visithongkongregion104.com,"https://www.google.com/maps/search/Afghanistan,CultureHong+Kong+Region+104",Nightlife,Romantic,Culture & Museums
City,"Rio de Janeiro Region 105, Brazil",955975,Aw,1,November - April,A major global urban destination in Brazil known for its tourism appeal.,18.17,"Rio de Janeiro Region 105, Brazil",No,4.0,34910,https://www.visitriodejaneiroregion105.com,"https://www.google.com/maps/search/Afghanistan,CultureRio+de+Janeiro+Region+105",Romantic,City Break,Nightlife
City,"New Delhi Region 106, India",955019,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,20.54,"New Delhi Region 106, India",Yes,4.4,46691,https://www.visitnewdelhiregion106.com,"https://www.google.com/maps/search/Afghanistan,CultureNew+Delhi+Region+106",City Break,Culture & Museums,Family
City,"Cairo Region 107, Egypt",954064,BWh,1,November - March,A major global urban destination in Egypt known for its tourism appeal.,21.02,"Cairo Region 107, Egypt",Yes,4.5,46871,https://www.visitcairoregion107.com,"https://www.google.com/maps/search/Afghanistan,CultureCairo+Region+107",Romantic,Food & Wine,Nightlife
City,"Hanoi Region 108, Vietnam",953110,Cwa,1,October - April,A major global urban destination in Vietnam known for its tourism appeal.,20.73,"Hanoi Region 108, Vietnam",No,4.5,40446,https://www.visithanoiregion108.com,"https://www.google.com/maps/search/Afghanistan,CultureHanoi+Region+108",Romantic,Nightlife,Culture & Museums
City,"Vancouver Region 109, Canada",952157,Cfb,3,June - August,A major global urban destination in Canada known for its tourism appeal.,20.28,"Vancouver Region 109, Canada",Yes,4.6,25658,https://www.visitvancouverregion109.com,"https://www.google.com/maps/search/Afghanistan,CultureVancouver+Region+109",Family,Culture & Museums,Nightlife
City,"Paris Region 110, France",951205,Cfb,3,June - August,A major global urban destination in France known for its tourism appeal.,21.7,"Paris Region 110, France",No,4.8,33215,https://www.visitparisregion110.com,"https://www.google.com/maps/search/Afghanistan,CultureParis+Region+110",Nightlife,Romantic,Family
City,"Dublin Region 111, Ireland",950254,Cfb,3,June - August,A major global urban destination in Ireland known for its tourism appeal.,16.52,"Dublin Region 111, Ireland",Yes,4.0,13526,https://www.visitdublinregion111.com,"https://www.google.com/maps/search/Afghanistan,CultureDublin+Region+111",City Break,Family,Culture & Museums
City,"Bangalore Region 112, India",949304,Aw,1,November - April,A major global urban destination in India known for its tourism appeal.,18.44,"Bangalore Region 112, India",Yes,4.1,31426,https://www.visitbangaloreregion112.com,"https://www.google.com/maps/search/Afghanistan,CultureBangalore+Region+112",Romantic,Culture & Museums,City Break
City,"Taipei Region 113, Taiwan",948354,Cfa,2,"March - May, September - November",A major global urban destination in Taiwan known for its tourism appeal.,19.06,"Taipei Region 113, Taiwan",Yes,4.1,44625,https://www.visittaipeiregion113.com,"https://www.google.com/maps/search/Afghanistan,CultureTaipei+Region+113",Culture & Museums,Food & Wine,Family
City,"Prague Region 114, Czech Republic",947406,Cfb,2,June - August,A major global urban destination in Czech Republic known for its tourism appeal.,20.62,"Prague Region 114, Czech Republic",Yes,4.9,16126,https://www.visitpragueregion114.com,"https://www.google.com/maps/search/Afghanistan,CulturePrague+Region+114",City Break,Romantic,Food & Wine
City,"Tokyo Region 115, Japan",946459,Cfa,3,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,21.56,"Tokyo Region 115, Japan",Yes,4.7,38650,https://www.visittokyoregion115.com,"https://www.google.com/maps/search/Afghanistan,CultureTokyo+Region+115",Nightlife,City Break,Food & Wine
City,"Kyoto Region 116, Japan",945512,Cfa,2,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,16.93,"Kyoto Region 116, Japan",No,3.9,21917,https://www.visitkyotoregion116.com,"https://www.google.com/maps/search/Afghanistan,CultureKyoto+Region+116",City Break,Family,Nightlife
City,"Jaipur Region 117, India",944567,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,16.65,"Jaipur Region 117, India",No,4.0,14510,https://www.visitjaipurregion117.com,"https://www.google.com/maps/search/Afghanistan,CultureJaipur+Region+117",Nightlife,Food & Wine,Romantic
City,"Dubai Region 118, UAE",943622,BWh,4,November - March,A major global urban destination in UAE known for its tourism appeal.,17.64,"Dubai Region 118, UAE",Yes,4.0,25731,https://www.visitdubairegion118.com,"https://www.google.com/maps/search/Afghanistan,CultureDubai+Region+118",Romantic,City Break,Culture & Museums
City,"Barcelona Region 119, Spain",942678,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,20.85,"Barcelona Region 119, Spain",Yes,4.8,22015,https://www.visitbarcelonaregion119.com,"https://www.google.com/maps/search/Afghanistan,CultureBarcelona+Region+119",Romantic,City Break,Culture & Museums
City,"Ho Chi Minh City Region 120, Vietnam",941736,Aw,1,November - April,A major global urban destination in Vietnam known for its tourism appeal.,18.07,"Ho Chi Minh City Region 120, Vietnam",Yes,4.2,20109,https://www.visithochiminhcityregion120.com,"https://www.google.com/maps/search/Afghanistan,CultureHo+Chi+Minh+City+Region+120",Family,Food & Wine,Romantic
City,"Bangkok Region 121, Thailand",940794,Aw,1,November - April,A major global urban destination in Thailand known for its tourism appeal.,18.92,"Bangkok Region 121, Thailand",No,4.1,41223,https://www.visitbangkokregion121.com,"https://www.google.com/maps/search/Afghanistan,CultureBangkok+Region+121",Food & Wine,Culture & Museums,Romantic
City,"Barcelona Region 122, Spain",939853,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,21.8,"Barcelona Region 122, Spain",Yes,4.7,43474,https://www.visitbarcelonaregion122.com,"https://www.google.com/maps/search/Afghanistan,CultureBarcelona+Region+122",Romantic,Culture & Museums,Family
City,"Budapest Region 123, Hungary",938913,Cfb,2,June - August,A major global urban destination in Hungary known for its tourism appeal.,17.75,"Budapest Region 123, Hungary",No,4.0,27308,https://www.visitbudapestregion123.com,"https://www.google.com/maps/search/Afghanistan,CultureBudapest+Region+123",Nightlife,Food & Wine,Family
City,"Warsaw Region 124, Poland",937974,Dfb,2,June - August,A major global urban destination in Poland known for its tourism appeal.,20.98,"Warsaw Region 124, Poland",Yes,4.7,29099,https://www.visitwarsawregion124.com,"https://www.google.com/maps/search/Afghanistan,CultureWarsaw+Region+124",City Break,Culture & Museums,Nightlife
City,"Zurich Region 125, Switzerland",937036,Cfb,4,June - August,A major global urban destination in Switzerland known for its tourism appeal.,19.35,"Zurich Region 125, Switzerland",Yes,4.4,24964,https://www.visitzurichregion125.com,"https://www.google.com/maps/search/Afghanistan,CultureZurich+Region+125",Food & Wine,City Break,Romantic
City,"Athens Region 126, Greece",936099,Csa,2,"April - June, September - October",A major global urban destination in Greece known for its tourism appeal.,20.4,"Athens Region 126, Greece",Yes,4.4,43351,https://www.visitathensregion126.com,"https://www.google.com/maps/search/Afghanistan,CultureAthens+Region+126",City Break,Nightlife,Food & Wine
City,"Zurich Region 127, Switzerland",935163,Cfb,4,June - August,A major global urban destination in Switzerland known for its tourism appeal.,21.65,"Zurich Region 127, Switzerland",Yes,4.7,40321,https://www.visitzurichregion127.com,"https://www.google.com/maps/search/Afghanistan,CultureZurich+Region+127",Family,Nightlife,Food & Wine
City,"Jerusalem Region 128, Israel",934228,Csa,3,"April - June, September - October",A major global urban destination in Israel known for its tourism appeal.,17.7,"Jerusalem Region 128, Israel",No,3.9,34610,https://www.visitjerusalemregion128.com,"https://www.google.com/maps/search/Afghanistan,CultureJerusalem+Region+128",Food & Wine,Romantic,City Break
City,"New Delhi Region 129, India",933294,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,20.69,"New Delhi Region 129, India",Yes,4.7,25269,https://www.visitnewdelhiregion129.com,"https://www.google.com/maps/search/Afghanistan,CultureNew+Delhi+Region+129",Nightlife,City Break,Food & Wine
City,"Stockholm Region 130, Sweden",932361,Dfb,4,June - August,A major global urban destination in Sweden known for its tourism appeal.,19.43,"Stockholm Region 130, Sweden",Yes,4.4,26048,https://www.visitstockholmregion130.com,"https://www.google.com/maps/search/Afghanistan,CultureStockholm+Region+130",Romantic,Nightlife,Culture & Museums
City,"Tokyo Region 131, Japan",931428,Cfa,3,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,18.52,"Tokyo Region 131, Japan",No,4.3,20240,https://www.visittokyoregion131.com,"https://www.google.com/maps/search/Afghanistan,CultureTokyo+Region+131",Nightlife,City Break,Culture & Museums
City,"Mecca Region 132, Saudi Arabia",930497,BWh,2,November - March,A major global urban destination in Saudi Arabia known for its tourism appeal.,19.35,"Mecca Region 132, Saudi Arabia",No,4.5,19958,https://www.visitmeccaregion132.com,"https://www.google.com/maps/search/Afghanistan,CultureMecca+Region+132",Family,Culture & Museums,Romantic
City,"Miami Region 133, USA",929566,Am,3,December - March,A major global urban destination in USA known for its tourism appeal.,20.15,"Miami Region 133, USA",No,4.8,15757,https://www.visitmiamiregion133.com,"https://www.google.com/maps/search/Afghanistan,CultureMiami+Region+133",Nightlife,Family,Culture & Museums
City,"Prague Region 134, Czech Republic",928637,Cfb,2,June - August,A major global urban destination in Czech Republic known for its tourism appeal.,18.91,"Prague Region 134, Czech Republic",No,4.2,31788,https://www.visitpragueregion134.com,"https://www.google.com/maps/search/Afghanistan,CulturePrague+Region+134",City Break,Culture & Museums,Family
City,"Sydney Region 135, Australia",927708,Cfa,3,"March - May, September - November",A major global urban destination in Australia known for its tourism appeal.,18.1,"Sydney Region 135, Australia",Yes,4.1,26005,https://www.visitsydneyregion135.com,"https://www.google.com/maps/search/Afghanistan,CultureSydney+Region+135",Family,Food & Wine,Nightlife
City,"Singapore Region 136, Singapore",926780,Af,4,Year Round,A major global urban destination in Singapore known for its tourism appeal.,16.89,"Singapore Region 136, Singapore",No,4.0,16650,https://www.visitsingaporeregion136.com,"https://www.google.com/maps/search/Afghanistan,CultureSingapore+Region+136",City Break,Family,Food & Wine
City,"Rome Region 137, Italy",925854,Csa,3,"April - June, September - October",A major global urban destination in Italy known for its tourism appeal.,17.17,"Rome Region 137, Italy",Yes,4.0,19632,https://www.visitromeregion137.com,"https://www.google.com/maps/search/Afghanistan,CultureRome+Region+137",Culture & Museums,Food & Wine,Family
City,"Shanghai Region 138, China",924928,Cfa,2,"March - May, September - November",A major global urban destination in China known for its tourism appeal.,18.41,"Shanghai Region 138, China",No,4.2,24171,https://www.visitshanghairegion138.com,"https://www.google.com/maps/search/Afghanistan,CultureShanghai+Region+138",Romantic,Family,City Break
